datetime,frame,yaw,pitch,roll,hrate,Rect.x,Rect.y,Rect.w,Rect.h,BROW_RAISER_LEFT, BROW_RAISER_RIGHT, BROW_LOWERER_LEFT, BROW_LOWERER_RIGHT,SMILE, KISS, MOUTH_OPEN, TONGUE_OUT,HEAD_TURN_LEFT, HEAD_TURN_RIGHT, HEAD_UP, HEAD_DOWN, HEAD_TILT_LEFT,EYES_CLOSED_LEFT, EYES_CLOSED_RIGHT, EYES_TURN_LEFT, EYES_TURN_RIGHT, EYES_UP, EYES_DOWN,PUFF_LEFT,PUFF_RIGHT,
2015_11_5_15:2:7:884,1021,7.47107,-1.27515,-2.41986,0,234,120,248,247,0,0,0,0,21,0,0,0,0,0,0,0,0,100,0,0,19,100,0,0,0
2015_11_5_15:2:7:917,1055,7.68974,-1.02397,-2.44264,0,234,120,248,248,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,28,100,0,0,0
2015_11_5_15:2:7:947,1085,7.42962,-0.838081,-2.44228,0,234,119,249,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_11_5_15:2:7:984,1122,7.42962,-0.838081,-2.44228,0,234,119,249,249,0,0,0,0,16,0,0,0,0,0,0,0,0,100,0,100,0,100,0,0,0
2015_11_5_15:2:8:12,1150,6.98266,-0.528997,-2.48381,0,234,120,248,249,0,0,0,0,5,0,0,0,0,0,0,0,0,100,0,0,13,100,0,0,0
2015_11_5_15:2:8:49,1187,6.91557,-0.429641,-2.55987,0,234,120,249,249,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0
2015_11_5_15:2:8:90,1228,6.83986,-0.295266,-2.51613,0,235,121,246,246,0,0,0,0,11,0,0,0,0,0,0,0,0,100,0,0,23,100,0,0,0
2015_11_5_15:2:8:115,1253,6.90348,-0.405685,-2.58592,0,234,121,248,248,0,0,0,0,12,0,0,0,0,0,0,0,0,100,0,0,19,100,0,0,0
2015_11_5_15:2:8:150,1288,6.88286,-0.32725,-2.60709,0,232,120,250,249,0,0,0,0,11,0,0,0,0,0,0,0,0,100,0,0,14,100,0,0,0
2015_11_5_15:2:8:185,1323,7.02582,-0.59856,-2.61672,0,233,120,248,249,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,15,100,0,0,0
2015_11_5_15:2:8:213,1351,7.0827,-0.747632,-2.64329,0,233,121,248,249,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,14,100,0,0,0
2015_11_5_15:2:8:248,1386,7.0827,-0.747632,-2.64329,0,233,121,248,249,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,100,0,100,0,0,0
2015_11_5_15:2:8:280,1418,7.07473,-0.671008,-2.63689,0,233,120,248,249,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,15,100,0,0,0
2015_11_5_15:2:8:327,1465,7.06847,-0.638257,-2.62759,0,233,121,249,248,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,19,100,0,0,0
2015_11_5_15:2:8:359,1497,6.97566,-0.532369,-2.61803,0,232,121,250,249,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,17,100,0,0,0
2015_11_5_15:2:8:393,1530,6.96712,-0.567613,-2.61667,0,232,121,250,250,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,17,100,0,0,0
2015_11_5_15:2:8:426,1563,6.97313,-0.573842,-2.62972,0,230,123,250,249,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,19,100,0,0,0
2015_11_5_15:2:8:455,1592,6.91311,-0.467945,-2.6247,0,231,121,249,249,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,18,100,0,0,0
2015_11_5_15:2:8:491,1629,6.89095,-0.459351,-2.63235,0,231,121,249,249,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,18,100,0,0,0
2015_11_5_15:2:8:518,1656,6.95766,-1.07265,-2.68551,0,232,122,247,248,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,19,100,0,0,0
2015_11_5_15:2:8:554,1692,6.7688,-0.949178,-2.68545,0,231,122,248,248,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,20,100,0,0,0
2015_11_5_15:2:8:585,1723,6.77238,-0.959686,-2.688,0,232,123,247,247,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,21,100,0,0,0
2015_11_5_15:2:8:617,1755,6.74994,-0.882025,-2.6923,0,231,123,248,247,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
2015_11_5_15:2:8:649,1787,6.74994,-0.882025,-2.6923,0,231,123,248,247,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,100,0,100,0,0,0
2015_11_5_15:2:8:682,1820,6.80192,-0.678319,-2.65875,0,230,123,247,247,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,20,100,0,0,0
2015_11_5_15:2:8:731,1869,6.74614,-0.599135,-2.65819,0,230,122,248,248,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,19,100,0,0,0
2015_11_5_15:2:8:750,1888,6.9758,-0.572029,-2.71529,0,230,122,249,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_11_5_15:2:8:777,1915,6.9758,-0.572029,-2.71529,0,230,122,249,249,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,100,0,100,0,0,0
2015_11_5_15:2:8:814,1952,7.0239,-0.410504,-2.68749,0,230,123,248,248,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,30,100,0,0,0
2015_11_5_15:2:8:858,1996,6.86378,-0.259385,-2.69938,0,231,123,248,248,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,40,100,0,0,0
2015_11_5_15:2:8:893,2031,6.93008,0.0755102,-2.64432,0,230,122,248,248,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,40,100,0,0,0
2015_11_5_15:2:8:923,2061,6.63817,0.0843795,-2.62151,0,229,123,248,248,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,36,100,0,0,0
2015_11_5_15:2:8:958,2096,6.6231,0.184149,-2.61154,0,229,122,248,248,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,39,100,0,0,0
2015_11_5_15:2:8:986,2124,6.60591,0.304181,-2.66339,0,229,122,248,249,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,40,100,0,0,0
2015_11_5_15:2:9:23,2161,7.39625,0.51231,-2.58196,0,228,122,250,249,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,55,100,0,0,0
2015_11_5_15:2:9:53,2190,7.39625,0.51231,-2.58196,0,228,122,250,249,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,100,0,100,0,0,0
2015_11_5_15:2:9:88,2225,8.76787,0.0534073,-2.3371,0,227,123,250,249,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,45,100,0,0,0
2015_11_5_15:2:9:117,2255,8.1726,-0.0222408,-2.00859,0,226,124,248,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,100,0,0,0
2015_11_5_15:2:9:150,2288,8.09578,0.425889,-1.50604,0,224,124,249,249,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,14,100,0,0,0
2015_11_5_15:2:9:183,2321,8.51983,0.39074,-1.00336,0,220,126,249,249,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,44,100,0,0,0
2015_11_5_15:2:9:213,2351,9.41759,-1.19263,-0.386463,0,219,125,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,100,0,0,0
2015_11_5_15:2:9:249,2387,8.49184,-1.26572,-0.144748,0,216,126,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,100,0,0,0
2015_11_5_15:2:9:294,2432,8.49184,-1.26572,-0.144748,0,216,126,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,100,0,0,0
2015_11_5_15:2:9:327,2465,5.60977,-2.95325,0.164784,0,216,130,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,31,100,0,0,0
2015_11_5_15:2:9:358,2496,4.59677,-2.65635,-0.140273,0,217,132,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0
2015_11_5_15:2:9:392,2530,3.995,-3.10707,-1.25332,0,217,133,258,258,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0
2015_11_5_15:2:9:425,2563,4.08836,-3.11367,-2.1699,0,221,136,258,258,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0
2015_11_5_15:2:9:455,2593,3.65342,-4.14371,-4.09582,0,225,141,259,260,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,29,100,0,0,0
2015_11_5_15:2:9:490,2627,3.69979,-3.64532,-4.91576,0,224,139,260,260,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,51,100,0,0,0
2015_11_5_15:2:9:521,2659,3.25954,-4.93735,-6.22038,0,226,140,259,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_11_5_15:2:9:552,2690,3.25954,-4.93735,-6.22038,0,226,140,259,259,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,100,0,100,0,0,0
2015_11_5_15:2:9:586,2724,3.85819,-5.61832,-7.31603,0,231,139,258,259,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,85,95,0,0,0
2015_11_5_15:2:9:619,2756,2.9902,-2.17127,-7.7317,0,233,138,258,257,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,67,100,0,0,0
2015_11_5_15:2:9:649,2787,3.49457,0.513634,-7.82793,0,234,136,257,257,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,29,100,0,0,0
2015_11_5_15:2:9:686,2824,3.78504,-1.2915,-8.54725,0,236,135,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0
2015_11_5_15:2:9:726,2864,5.28458,0.398046,-7.8208,0,237,131,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,21,100,0,0,0
2015_11_5_15:2:9:750,2888,5.39655,0.728897,-7.17281,0,239,129,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,24,100,0,0,0
2015_11_5_15:2:9:794,2932,6.33685,0.895587,-6.69224,0,237,127,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,100,0,0,0
2015_11_5_15:2:9:826,2964,6.203,0.881016,-5.5619,0,234,125,249,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
2015_11_5_15:2:9:860,2997,6.71033,1.2638,-4.69901,0,229,122,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,100,0,0,0
2015_11_5_15:2:9:893,3031,6.48536,1.33311,-3.77325,0,230,123,250,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
2015_11_5_15:2:9:923,3061,5.96047,1.95172,-3.20062,0,222,119,248,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,100,0,0,0
2015_11_5_15:2:9:957,3095,5.96006,2.19322,-2.31702,0,223,120,250,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
2015_11_5_15:2:9:988,3126,5.81205,2.00142,-1.78321,0,223,120,248,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,100,0,0,0
2015_11_5_15:2:10:22,3159,6.1156,1.52547,-1.78628,0,222,120,248,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,100,0,0,0
2015_11_5_15:2:10:54,3192,5.92503,1.59559,-1.74366,0,222,120,248,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_11_5_15:2:10:86,3223,5.92503,1.59559,-1.74366,0,222,120,248,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0
2015_11_5_15:2:10:133,3271,5.472,1.32268,-1.7905,0,221,120,248,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
2015_11_5_15:2:10:155,3293,5.19897,0.942178,-1.87591,0,220,120,249,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_11_5_15:2:10:177,3315,5.19897,0.942178,-1.87591,0,220,120,249,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0
2015_11_5_15:2:10:220,3357,5.03981,0.938496,-1.7632,0,219,121,247,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
2015_11_5_15:2:10:259,3397,4.9099,1.18781,-1.69974,0,219,120,247,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
2015_11_5_15:2:10:283,3421,5.44833,1.17874,-1.88365,0,217,120,248,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,100,0,0,0
2015_11_5_15:2:10:324,3461,5.94579,1.07119,-1.44053,0,217,120,248,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
2015_11_5_15:2:10:349,3487,5.30763,1.3612,-1.29895,0,216,120,248,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_11_5_15:2:10:386,3524,5.30763,1.3612,-1.29895,0,216,120,248,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0
2015_11_5_15:2:10:413,3551,7.2753,0.348928,-0.972701,0,214,120,249,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,100,0,0,0
2015_11_5_15:2:10:450,3588,6.32758,0.606677,-0.837366,0,213,122,248,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,100,0,0,0
2015_11_5_15:2:10:495,3633,8.15381,0.906255,-0.0839055,0,209,122,249,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,100,0,0,0
2015_11_5_15:2:10:528,3666,6.49487,0.348551,1.02293,0,206,123,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,100,0,0,0
2015_11_5_15:2:10:547,3684,8.78641,0.255232,1.10196,0,198,127,249,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_11_5_15:2:10:577,3715,8.78641,0.255232,1.10196,0,198,127,249,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0
2015_11_5_15:2:10:611,3749,8.98133,-0.0620459,2.03648,0,194,126,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,100,0,0,0
2015_11_5_15:2:10:654,3792,9.02573,0.827306,3.12685,0,188,127,250,251,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,100,0,0,0
2015_11_5_15:2:10:679,3817,0,0,0,0,184,130,250,250,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,100,0,0,0
2015_11_5_15:2:10:719,3856,9.32964,0.189395,3.43001,0,184,130,250,250,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
2015_11_5_15:2:10:761,3899,8.73937,-0.907509,4.2832,0,171,129,251,251,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,100,0,0,0
2015_11_5_15:2:10:798,3936,9.05552,-0.692467,5.19177,0,169,130,252,252,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41,0,100,0,0,0
2015_11_5_15:2:10:827,3965,11.0431,-2.36592,4.24331,0,163,132,252,252,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
2015_11_5_15:2:10:859,3997,10.7742,0.00147154,5.35276,0,162,132,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
2015_11_5_15:2:10:893,4031,12.9324,-1.91121,5.85112,0,151,133,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
2015_11_5_15:2:10:927,4065,11.8409,-1.15492,5.23367,0,143,135,256,256,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,28,100,0,0,0
2015_11_5_15:2:10:952,4090,11.6862,-1.23659,5.64269,0,147,133,255,255,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,100,0,0,0
2015_11_5_15:2:10:981,4118,11.5051,-1.24269,5.71952,0,146,133,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_11_5_15:2:11:14,4152,11.5051,-1.24269,5.71952,0,146,133,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0
2015_11_5_15:2:11:61,4199,10.8562,-1.16294,6.19005,0,146,132,256,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,100,0,0,0
2015_11_5_15:2:11:93,4231,6.88141,-0.322549,6.45251,0,145,131,257,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
2015_11_5_15:2:11:115,4253,6.28568,0.196799,5.24893,0,146,131,257,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,100,0,0,0
2015_11_5_15:2:11:151,4289,6.28568,0.196799,5.24893,0,146,131,257,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,100,0,0,0
2015_11_5_15:2:11:196,4334,5.91316,0.109974,3.91228,0,167,129,256,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100,0,0,0
2015_11_5_15:2:11:217,4355,5.54292,-0.0476366,2.19847,0,167,128,256,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,100,0,0,0
2015_11_5_15:2:11:243,4381,5.54292,-0.0476366,2.19847,0,167,128,256,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0
2015_11_5_15:2:11:283,4421,4.04891,0.797908,1.74462,0,178,126,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,100,0,0,0
2015_11_5_15:2:11:322,4460,5.32153,1.00345,0.549732,0,199,124,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,100,0,0,0
2015_11_5_15:2:11:363,4501,3.53834,1.61167,-0.536625,0,198,124,251,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,100,0,0,0
2015_11_5_15:2:11:387,4525,5.03581,0.954827,-2.6344,0,215,122,249,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
2015_11_5_15:2:11:412,4550,5.03581,0.954827,-2.6344,0,215,122,249,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
2015_11_5_15:2:11:452,4590,3.84925,0.5018,-3.60235,0,240,120,251,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,0,0,0
2015_11_5_15:2:11:495,4632,4.59297,0.783633,-4.2926,-1,245,120,249,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,100,0,0,0
2015_11_5_15:2:11:514,4652,5.7276,0.905307,-5.9856,-1,259,120,249,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_11_5_15:2:11:562,4700,5.7276,0.905307,-5.9856,-1,259,120,249,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0
2015_11_5_15:2:11:591,4729,5.5027,1.06945,-6.95788,-1,267,121,248,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,100,0,0,0
2015_11_5_15:2:11:615,4753,3.79698,1.14225,-7.27283,-1,269,121,247,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_11_5_15:2:11:652,4790,3.79698,1.14225,-7.27283,-1,269,121,247,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0
2015_11_5_15:2:11:681,4819,3.88646,1.49233,-7.55892,-1,278,122,247,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,100,0,0,0
2015_11_5_15:2:11:714,4852,3.0823,1.25269,-7.94157,-1,275,121,247,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,100,0,0,0
2015_11_5_15:2:11:764,4902,5.31483,1.15665,-7.66942,-1,278,122,245,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,100,0,0,0
2015_11_5_15:2:11:795,4932,4.4042,0.0945935,-8.06564,-1,282,122,246,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,100,0,0,0
2015_11_5_15:2:11:826,4964,4.6378,0.179811,-8.08904,-1,285,122,246,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,100,0,0,0
2015_11_5_15:2:11:848,4986,4.96673,0.203663,-8.08322,-1,282,122,246,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_11_5_15:2:11:886,5024,4.96673,0.203663,-8.08322,-1,282,122,246,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0
2015_11_5_15:2:11:915,5053,6.65125,-0.20439,-8.39541,-1,281,121,247,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,100,0,0,0
2015_11_5_15:2:11:949,5087,7.93865,0.396338,-7.84023,-1,281,126,245,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,100,0,0,0
2015_11_5_15:2:11:983,5121,7.93697,0.986416,-6.9466,-1,279,123,246,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,100,0,0,0
2015_11_5_15:2:12:28,5166,7.93697,0.986416,-6.9466,-1,279,123,246,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,100,0,0,0
2015_11_5_15:2:12:48,5186,6.15764,2.46393,-5.4071,-1,275,124,248,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_11_5_15:2:12:91,5229,6.15764,2.46393,-5.4071,-1,275,124,248,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0
2015_11_5_15:2:12:127,5265,7.56557,2.96646,-4.79991,-1,264,126,247,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,100,0,0,0
2015_11_5_15:2:12:157,5295,7.40346,1.68331,-4.16159,-1,250,127,245,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,100,0,0,0
2015_11_5_15:2:12:194,5332,8.52071,1.81981,-3.35589,-1,247,128,245,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,100,0,0,0
2015_11_5_15:2:12:218,5356,7.86881,3.0525,-2.64671,-1,242,127,246,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,100,0,0,0
2015_11_5_15:2:12:262,5400,8.12304,1.73169,-2.0939,-1,229,129,245,245,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0
2015_11_5_15:2:12:283,5421,7.5122,2.38977,-1.97145,-1,236,127,246,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_11_5_15:2:12:322,5460,7.5122,2.38977,-1.97145,-1,236,127,246,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0
