datetime,frame,0._world_x,0._world_y,0._world_z,1._world_x,1._world_y,1._world_z,2._world_x,2._world_y,2._world_z,3._world_x,3._world_y,3._world_z,4._world_x,4._world_y,4._world_z,5._world_x,5._world_y,5._world_z,6._world_x,6._world_y,6._world_z,7._world_x,7._world_y,7._world_z,8._world_x,8._world_y,8._world_z,9._world_x,9._world_y,9._world_z,10._world_x,10._world_y,10._world_z,11._world_x,11._world_y,11._world_z,12._world_x,12._world_y,12._world_z,13._world_x,13._world_y,13._world_z,14._world_x,14._world_y,14._world_z,15._world_x,15._world_y,15._world_z,16._world_x,16._world_y,16._world_z,17._world_x,17._world_y,17._world_z,18._world_x,18._world_y,18._world_z,19._world_x,19._world_y,19._world_z,20._world_x,20._world_y,20._world_z,21._world_x,21._world_y,21._world_z,22._world_x,22._world_y,22._world_z,23._world_x,23._world_y,23._world_z,24._world_x,24._world_y,24._world_z,25._world_x,25._world_y,25._world_z,26._world_x,26._world_y,26._world_z,27._world_x,27._world_y,27._world_z,28._world_x,28._world_y,28._world_z,29._world_x,29._world_y,29._world_z,30._world_x,30._world_y,30._world_z,31._world_x,31._world_y,31._world_z,32._world_x,32._world_y,32._world_z,33._world_x,33._world_y,33._world_z,34._world_x,34._world_y,34._world_z,35._world_x,35._world_y,35._world_z,36._world_x,36._world_y,36._world_z,37._world_x,37._world_y,37._world_z,38._world_x,38._world_y,38._world_z,39._world_x,39._world_y,39._world_z,40._world_x,40._world_y,40._world_z,41._world_x,41._world_y,41._world_z,42._world_x,42._world_y,42._world_z,43._world_x,43._world_y,43._world_z,44._world_x,44._world_y,44._world_z,45._world_x,45._world_y,45._world_z,46._world_x,46._world_y,46._world_z,47._world_x,47._world_y,47._world_z,48._world_x,48._world_y,48._world_z,49._world_x,49._world_y,49._world_z,50._world_x,50._world_y,50._world_z,51._world_x,51._world_y,51._world_z,52._world_x,52._world_y,52._world_z,53._world_x,53._world_y,53._world_z,54._world_x,54._world_y,54._world_z,55._world_x,55._world_y,55._world_z,56._world_x,56._world_y,56._world_z,57._world_x,57._world_y,57._world_z,58._world_x,58._world_y,58._world_z,59._world_x,59._world_y,59._world_z,60._world_x,60._world_y,60._world_z,61._world_x,61._world_y,61._world_z,62._world_x,62._world_y,62._world_z,63._world_x,63._world_y,63._world_z,64._world_x,64._world_y,64._world_z,65._world_x,65._world_y,65._world_z,66._world_x,66._world_y,66._world_z,67._world_x,67._world_y,67._world_z,68._world_x,68._world_y,68._world_z,69._world_x,69._world_y,69._world_z,70._world_x,70._world_y,70._world_z,71._world_x,71._world_y,71._world_z,72._world_x,72._world_y,72._world_z,73._world_x,73._world_y,73._world_z,74._world_x,74._world_y,74._world_z,75._world_x,75._world_y,75._world_z,76._world_x,76._world_y,76._world_z,77._world_x,77._world_y,77._world_z
2015_10_22_13:25:47:61,0,0.0131247,-0.0168366,0.44332,0.0220724,-0.0109905,0.44456,0.0338261,-0.00965895,0.44888,0.0451561,-0.0118805,0.45472,0.0542545,-0.0199357,0.46276,-0.0132434,-0.0209392,0.43952,-0.0236079,-0.015441,0.44096,-0.035493,-0.0141131,0.44376,-0.0469126,-0.0164408,0.44848,-0.0579672,-0.0235895,0.45408,0.0192907,-0.0433,0.44716,0.025535,-0.0396423,0.44752,0.0325325,-0.0386077,0.44712,0.0397683,-0.0396686,0.44904,0.046746,-0.0434968,0.4546,0.0391102,-0.0450635,0.4498,0.0323934,-0.0454171,0.4482,0.0256355,-0.045159,0.44784,-0.0197304,-0.0443517,0.44392,-0.0255045,-0.0412826,0.4438,-0.0323002,-0.0406568,0.44416,-0.0389593,-0.041694,0.44576,-0.0456423,-0.0443293,0.44884,-0.039048,-0.0455877,0.44632,-0.0325054,-0.0463667,0.44504,-0.0258256,-0.0460825,0.44412,0.00148392,-0.037463,0.43932,0.00144536,-0.0490374,0.4302,0.00123708,-0.0601736,0.4186,0.00106795,-0.0704335,0.41148,0.0198566,-0.0845322,0.42492,0.000994469,-0.0885834,0.416,-0.0188653,-0.0847771,0.42264,0.0277536,-0.11559,0.42376,0.0194628,-0.108112,0.41888,0.0113768,-0.102226,0.41424,0.00105799,-0.101578,0.41152,-0.00957171,-0.101581,0.41208,-0.0183514,-0.106954,0.41572,-0.0266841,-0.114093,0.4198,-0.0189506,-0.119871,0.41536,-0.0101225,-0.123285,0.41296,0.000425818,-0.123959,0.41148,0.0108508,-0.122982,0.41404,0.0194405,-0.120005,0.419,0.0238592,-0.114691,0.42168,0.0124113,-0.111359,0.4142,0.000892519,-0.110848,0.411,-0.0113177,-0.110491,0.4128,-0.0229103,-0.113344,0.41808,-0.0103104,-0.111693,0.41272,0.000698442,-0.111933,0.41084,0.0121448,-0.111568,0.4142,-0.0247381,0.000942237,0,0.0849019,-0.067935,0.47,0.0856309,-0.0904245,0.4665,0.0872045,-0.116486,0.48284,0.0756877,-0.132384,0.46168,0.0608816,-0.145019,0.44784,0.0418248,-0.155316,0.43976,0.0213822,-0.160281,0.42755,-0.0254428,-0.000250784,0,-0.0198983,-0.157774,0.42025,-0.0394707,-0.155203,0.43384,-0.0590613,-0.147253,0.44196,-0.0742944,-0.133592,0.4514,-0.0850806,-0.117405,0.46412,-0.0883324,-0.0952455,0.46368,-0.0887392,-0.0720123,0.46768,-0.0920785,-0.0504288,0.48768,0.023178,-0.0214333,0.44508,0.0341444,-0.0213419,0.44764,0.0437344,-0.0213076,0.4524,-0.0243379,-0.0254265,0.44228,-0.0358739,-0.02544,0.44296,-0.0460789,-0.025844,0.4456,0.0325151,-0.042007,0.44764,-0.031408,-0.0432813,0.4446
2015_10_22_13:25:47:422,361,-0.0124731,-0.00837972,0.425401,-0.00497982,5.22416e-05,0.443654,0.00646722,0.00445522,0.44888,0.0181898,0.00331958,0.453302,0.0258174,-0.00310016,0.453598,-0.0362408,-0.0145222,0.431289,-0.0466583,-0.0109631,0.440959,-0.059067,-0.0123364,0.443467,-0.0684501,-0.0182821,0.437823,-0.0715566,-0.0278441,0.43032,-0.00382575,-0.0209695,0.42388,0.00108331,-0.0194688,0.429,0.00760826,-0.0176762,0.434651,0.0141113,-0.0167407,0.435814,0.0200202,-0.0166937,0.436521,0.0150069,-0.0182757,0.434409,0.00952304,-0.0194799,0.43285,0.00314355,-0.0205186,0.4288,-0.0368909,-0.0281425,0.41824,-0.0433364,-0.0285412,0.425641,-0.0498747,-0.0300842,0.429214,-0.0553701,-0.0325386,0.42704,-0.0593209,-0.0354803,0.42376,-0.0530792,-0.0342215,0.42616,-0.0470172,-0.0324629,0.426801,-0.0415538,-0.0301321,0.42396,-0.0220919,-0.0208343,0.40892,-0.0194598,-0.0264559,0.40896,-0.017378,-0.032756,0.413807,-0.015688,-0.0389239,0.411729,0.00226245,-0.042896,0.42098,-0.0130742,-0.0488865,0.40897,-0.0282195,-0.0481707,0.408425,0.0124533,-0.0629609,0.421199,0.00689007,-0.0592492,0.418555,-0.0011414,-0.0577603,0.413947,-0.0102564,-0.0586724,0.409523,-0.0188366,-0.0604847,0.405332,-0.0257571,-0.0639265,0.403723,-0.0299674,-0.0699866,0.404975,-0.0238159,-0.0752738,0.406198,-0.015971,-0.0769384,0.407243,-0.00734965,-0.0761439,0.409906,0.00133799,-0.0736114,0.413586,0.00840069,-0.0697073,0.418439,0.00831936,-0.0630028,0.419216,0.00118494,-0.0604497,0.414136,-0.00892886,-0.0622573,0.40868,-0.0191479,-0.0637504,0.404201,-0.0269508,-0.069023,0.403906,-0.0186724,-0.0716734,0.405027,-0.00890061,-0.0710102,0.408328,0.0010842,-0.068261,0.413891,0.0510925,-0.0151349,0.46204,0.0548074,-0.0297758,0.455297,0.0608468,-0.0458258,0.460408,0.0602039,-0.0601298,0.45392,0.0580311,-0.0753938,0.459547,0.0477265,-0.0850111,0.442932,0.034815,-0.0948074,0.436584,0.0193435,-0.101434,0.427438,0.00250694,-0.103338,0.41372,-0.0135891,-0.102594,0.409125,-0.0301884,-0.0998358,0.40648,-0.0450029,-0.096673,0.41172,-0.0588694,-0.0917885,0.4194,-0.0685837,-0.0813033,0.4206,-0.0754915,-0.068604,0.42304,-0.0802619,-0.0554453,0.4264,-0.0839721,-0.0425905,0.43176,-0.00234709,-0.00540822,0.439247,0.00780039,-0.0026034,0.447622,0.0168351,-0.00149018,0.451883,-0.0465322,-0.0164221,0.439619,-0.0559717,-0.0179363,0.440045,-0.064732,-0.0227224,0.432541,0.00715144,-0.0189906,0.433344,-0.047009,-0.0315982,0.426801
2015_10_22_13:25:47:455,394,-0.0096062,0.0329967,0.44712,0.000948557,0.0387543,0.448889,0.0137204,0.040204,0.454597,0.0267437,0.0371836,0.464481,0.0361079,0.0294921,0.47296,-0.0390517,0.0288721,0.443663,-0.0499071,0.0332381,0.444789,-0.0618557,0.0329246,0.448741,-0.0736635,0.0290293,0.455839,-0.0827199,0.0206426,0.46084,0.000193988,0.00529526,0.45076,0.00640492,0.00847081,0.45164,0.0131451,0.00936345,0.451076,0.0202238,0.00889615,0.454039,0.0270872,0.00627921,0.45792,0.0198837,0.00381182,0.45376,0.0131597,0.00279531,0.45164,0.00615421,0.00316888,0.45056,-0.0435936,0.00272285,0.44712,-0.0493401,0.00399912,0.44712,-0.0558534,0.00412643,0.447319,-0.0619637,0.00286947,0.44844,-0.0678892,0.0011821,0.45108,-0.061311,0.000577105,0.44864,-0.055564,0.000147673,0.44772,-0.0494994,0.000621331,0.447,-0.0212448,0.0109805,0.44168,-0.0209873,0.000794958,0.43216,-0.0210012,-0.00930889,0.416764,-0.0210891,-0.0181654,0.411729,-0.00123346,-0.0322027,0.421041,-0.0205331,-0.035155,0.412292,-0.0402634,-0.0332845,0.423669,0.00699787,-0.0617984,0.420921,0.000278656,-0.0537273,0.417768,-0.00837959,-0.0478873,0.413558,-0.0191214,-0.0474811,0.409516,-0.0296722,-0.0471613,0.406386,-0.0381123,-0.0531476,0.410467,-0.0447648,-0.061788,0.415522,-0.03763,-0.0647086,0.407618,-0.0300932,-0.0675994,0.407204,-0.020421,-0.0688151,0.408346,-0.00982594,-0.067122,0.410215,-0.000561156,-0.0648245,0.41578,0.00331282,-0.0609672,0.419002,-0.00765371,-0.0569298,0.412546,-0.019505,-0.0565453,0.408227,-0.0318595,-0.0563691,0.405938,-0.041709,-0.0607393,0.413825,-0.030971,-0.0561951,0.405693,-0.0203107,-0.0562335,0.407983,-0.00899129,-0.0563304,0.411699,-0.024939,0.00137088,0,0.0752727,-0.020515,0.53212,0.063969,-0.0385563,0.462722,0.0614818,-0.0584628,0.455226,0.057527,-0.078841,0.459736,0.0448618,-0.0934731,0.448748,0.0246418,-0.102485,0.436481,0.00159644,-0.105202,0.417684,-0.0189947,-0.107221,0.41363,-0.03999,-0.103585,0.4105,-0.0618625,-0.101137,0.42628,-0.0813745,-0.092734,0.43596,-0.0940668,-0.0776559,0.44348,-0.100926,-0.0608945,0.45008,-0.10391,-0.0420015,0.45084,-0.10785,-0.0242549,0.47332,-0.108866,-0.00383051,0.47684,0.00122916,0.0282708,0.449663,0.0129455,0.028833,0.451476,0.0247383,0.0278038,0.459131,-0.0496833,0.0229602,0.444557,-0.0609385,0.0217486,0.44587,-0.0715833,0.0203606,0.450719,0.011943,0.00589196,0.45176,-0.0556862,0.00177379,0.44764
2015_10_22_13:25:47:485,424,-0.00952531,0.0329764,0.447125,0.000991596,0.0387471,0.449019,0.0137431,0.0401938,0.454696,0.0267635,0.037103,0.464483,0.0361741,0.0293869,0.47296,-0.0391076,0.0287736,0.443666,-0.0499251,0.0332389,0.445071,-0.0618815,0.0329305,0.449057,-0.073653,0.0289826,0.455954,-0.0826982,0.0205831,0.460904,0.000195171,0.00529181,0.450758,0.0064063,0.00846711,0.45164,0.0131478,0.00935889,0.451085,0.0202375,0.00887741,0.454064,0.0271176,0.00625091,0.457927,0.0198896,0.00380697,0.453763,0.0131612,0.00279274,0.451643,0.00615535,0.00316611,0.45056,-0.0435903,0.00271499,0.447116,-0.049338,0.00399306,0.447096,-0.0558495,0.00411887,0.447276,-0.0619638,0.00286873,0.448439,-0.0678907,0.00117943,0.451092,-0.0613118,0.000576312,0.44864,-0.0555611,0.000147296,0.447677,-0.0494967,0.000618035,0.446969,-0.0212371,0.0109721,0.441688,-0.0209865,0.000794886,0.432184,-0.0209927,-0.00932517,0.41737,-0.0210795,-0.0181821,0.411731,-0.00122122,-0.0322315,0.421203,-0.0205172,-0.0352051,0.412646,-0.0402393,-0.0333155,0.42366,0.00683667,-0.0626538,0.420851,1.12594e-05,-0.0541803,0.417569,-0.0087807,-0.0484322,0.412876,-0.0197775,-0.0483439,0.409482,-0.0298511,-0.0480903,0.407131,-0.0380068,-0.0538886,0.410575,-0.0446288,-0.0625096,0.415523,-0.0373082,-0.0654429,0.408511,-0.0294006,-0.0679395,0.407195,-0.0199854,-0.0690783,0.407899,-0.00966471,-0.0674516,0.410122,-0.000800721,-0.0652414,0.415713,0.00320624,-0.0614275,0.418949,-0.00839756,-0.057649,0.412175,-0.019552,-0.057137,0.408068,-0.0310788,-0.0572149,0.406239,-0.0413273,-0.0612262,0.413829,-0.0297576,-0.0570208,0.405852,-0.019999,-0.056602,0.40788,-0.00943828,-0.0566675,0.411349,-0.0249389,0.00136776,0,0.0698281,-0.0195188,0.502958,0.0639597,-0.0383282,0.462722,0.0611865,-0.0581668,0.455286,0.0574116,-0.0791138,0.459387,0.0451489,-0.0939878,0.449923,0.0247866,-0.102424,0.436284,0.00232202,-0.104352,0.417684,-0.0180163,-0.106659,0.413448,-0.0384208,-0.102766,0.410594,-0.0600381,-0.101566,0.426278,-0.0797403,-0.0939619,0.43596,-0.0931728,-0.0794712,0.443743,-0.100256,-0.0622139,0.450056,-0.103571,-0.042831,0.451903,-0.107345,-0.0249072,0.473328,-0.10809,-0.00451263,0.476841,0.00127338,0.0282506,0.449669,0.0130536,0.0287643,0.45174,0.0247899,0.0277203,0.459169,-0.0498161,0.0229057,0.444836,-0.0609771,0.0217484,0.446371,-0.0715338,0.0202989,0.450758,0.0119434,0.00589159,0.451761,-0.0556791,0.00177324,0.447592
2015_10_22_13:25:47:519,458,-0.00954228,0.0329709,0.447141,0.00099511,0.0387537,0.449234,0.013737,0.0401811,0.454925,0.0267098,0.0370653,0.464535,0.036157,0.0293664,0.47296,-0.0390627,0.0287415,0.443685,-0.049837,0.0332111,0.4454,-0.0617772,0.032906,0.449375,-0.0735149,0.0289356,0.455954,-0.0826939,0.0205824,0.460959,0.000192824,0.00528876,0.450758,0.00640087,0.00845966,0.45164,0.0131409,0.0093528,0.451085,0.0202269,0.00886735,0.454046,0.0271048,0.00623364,0.457928,0.019882,0.00380228,0.453704,0.0131537,0.00278792,0.45164,0.00615185,0.0031624,0.450562,-0.0435871,0.00271007,0.447134,-0.0493362,0.00398685,0.447119,-0.0558425,0.00411152,0.447283,-0.0619595,0.00286532,0.448449,-0.0678675,0.0011453,0.451118,-0.0612921,0.000554033,0.448664,-0.0555435,0.000138786,0.447682,-0.0494864,0.000611406,0.446999,-0.0212355,0.0109781,0.441696,-0.0209894,0.000831391,0.432239,-0.0209864,-0.00933895,0.417949,-0.0210789,-0.0181861,0.411765,-0.00125426,-0.0322839,0.421325,-0.020508,-0.0352706,0.412985,-0.0402233,-0.033385,0.423669,0.00734996,-0.062925,0.420841,-0.000104198,-0.0541422,0.417469,-0.00909696,-0.0485389,0.412829,-0.0198947,-0.0484638,0.409482,-0.0299092,-0.0482647,0.407859,-0.0385505,-0.0542012,0.411084,-0.0453566,-0.0629715,0.415785,-0.0379909,-0.0662454,0.408874,-0.0297165,-0.0683532,0.407192,-0.0201564,-0.069119,0.407772,-0.00989878,-0.0679306,0.410083,-0.000452615,-0.0661475,0.415686,0.00343931,-0.061666,0.418923,-0.00849048,-0.0576224,0.412082,-0.0197725,-0.0572176,0.408034,-0.0312155,-0.0573958,0.406756,-0.0416475,-0.0616649,0.413878,-0.030335,-0.0577585,0.406606,-0.0202228,-0.0569531,0.407862,-0.00934001,-0.0572448,0.411292,-0.0249434,0.00136054,0,0.0642989,-0.0186509,0.479,0.0623594,-0.0382597,0.463329,0.0590459,-0.0573141,0.455286,0.0546845,-0.0774482,0.458056,0.0426601,-0.0927964,0.449426,0.0234869,-0.102135,0.436241,0.00127287,-0.104582,0.417656,-0.0189235,-0.106633,0.413383,-0.0385178,-0.102929,0.411182,-0.0592389,-0.100916,0.426202,-0.0778073,-0.0929904,0.435506,-0.0902474,-0.0785546,0.443096,-0.0969604,-0.0614854,0.447812,-0.101255,-0.0429725,0.451801,-0.104923,-0.0248108,0.469927,-0.106462,-0.00507368,0.476862,0.00127159,0.0282482,0.449674,0.0130507,0.0287265,0.451908,0.0247726,0.0276841,0.459237,-0.0498287,0.0229167,0.445115,-0.0609346,0.0217355,0.446675,-0.0713372,0.020222,0.450849,0.0119358,0.00588679,0.451753,-0.0556117,0.0017717,0.447599
2015_10_22_13:25:47:550,489,-0.00947608,0.0328317,0.447163,0.00105103,0.0386658,0.449421,0.0137968,0.0401409,0.455631,0.0265706,0.036946,0.464752,0.0361359,0.0293161,0.472957,-0.0387419,0.0281959,0.443946,-0.0492475,0.0329724,0.445725,-0.0608484,0.0328418,0.449821,-0.0721278,0.0287503,0.456045,-0.0817781,0.0205903,0.461355,0.000183264,0.00519174,0.450766,0.00637719,0.00827936,0.45165,0.0131392,0.009233,0.451207,0.0202315,0.00881339,0.454084,0.0271314,0.00617536,0.458088,0.0198908,0.0037676,0.453714,0.0131516,0.00274717,0.451683,0.00613805,0.00306467,0.450596,-0.0435542,0.00265426,0.44714,-0.0492992,0.00392014,0.447121,-0.0557804,0.00401238,0.447285,-0.0619144,0.00280517,0.448464,-0.0677994,0.00104934,0.451153,-0.0612329,0.00049905,0.448683,-0.0554588,8.83331e-05,0.447687,-0.0494248,0.000549419,0.44703,-0.0210692,0.0109149,0.441747,-0.0209372,0.000845113,0.432474,-0.0209547,-0.00935912,0.418719,-0.0210664,-0.0182008,0.411937,-0.00126298,-0.0325175,0.421616,-0.0204367,-0.035522,0.413555,-0.0401731,-0.0335343,0.423723,0.00759617,-0.0633954,0.420841,0.000226147,-0.0546443,0.417428,-0.00824057,-0.0490626,0.412828,-0.0195105,-0.0486932,0.409482,-0.0296449,-0.0488586,0.408145,-0.0381677,-0.054735,0.411256,-0.0449107,-0.0633443,0.415845,-0.0370686,-0.0665878,0.40951,-0.0292926,-0.0689724,0.407193,-0.0191866,-0.0701697,0.407767,-0.00903796,-0.0685916,0.410076,-0.000134374,-0.0666248,0.415689,0.0036147,-0.0621922,0.418913,-0.00759565,-0.0583856,0.412005,-0.0194519,-0.0578177,0.408031,-0.0310284,-0.0580406,0.407036,-0.041381,-0.0622378,0.414021,-0.0298269,-0.0581948,0.406728,-0.0193427,-0.0577315,0.407861,-0.00845853,-0.0578785,0.411287,-0.0249404,0.00137188,0,0.0719962,-0.0192464,0.518522,0.0631997,-0.0378152,0.464059,0.0597747,-0.0576906,0.455299,0.0549171,-0.0772637,0.454964,0.0433417,-0.0928156,0.449306,0.0237819,-0.101455,0.435478,0.00163708,-0.104757,0.417656,-0.0182402,-0.107099,0.413378,-0.0379973,-0.10357,0.411384,-0.059586,-0.101876,0.426154,-0.0791092,-0.0944096,0.435632,-0.0926094,-0.0800452,0.443092,-0.0992616,-0.0628768,0.447845,-0.103294,-0.0439414,0.452999,-0.106321,-0.0251426,0.469979,-0.108838,-0.00488893,0.48066,0.00136058,0.028156,0.449705,0.0131731,0.0285981,0.452238,0.0248148,0.0275938,0.459344,-0.0497766,0.0228698,0.445426,-0.0601946,0.021588,0.447287,-0.0702257,0.0200439,0.451068,0.0119322,0.00580565,0.451801,-0.055289,0.00162998,0.447602
2015_10_22_13:25:47:585,524,-0.00928388,0.0325834,0.447177,0.00138904,0.0381676,0.449578,0.0141734,0.0396108,0.455977,0.0267828,0.0365584,0.464806,0.0366915,0.0288749,0.472959,-0.0386145,0.0280459,0.444186,-0.0490149,0.0326945,0.445908,-0.0607038,0.0326533,0.450244,-0.0721077,0.0286929,0.456061,-0.0818582,0.0205651,0.461896,0.000206512,0.00511474,0.450781,0.00641948,0.00815617,0.451651,0.0131841,0.00911969,0.451241,0.0202846,0.00870528,0.454154,0.0272044,0.00606487,0.458259,0.0199579,0.00367842,0.453901,0.0131905,0.0026638,0.451691,0.00617525,0.00297744,0.450621,-0.0435217,0.00260135,0.447308,-0.0492672,0.0038672,0.447262,-0.055746,0.00396382,0.447435,-0.0618791,0.00276033,0.448691,-0.0677758,0.00100424,0.451464,-0.0611942,0.000461764,0.448891,-0.0554181,5.48329e-05,0.447881,-0.0493983,0.000509805,0.447242,-0.020867,0.0106744,0.441847,-0.0207971,0.000692841,0.433241,-0.0208486,-0.0095214,0.419626,-0.0209663,-0.018539,0.411983,-0.00112167,-0.0327894,0.421736,-0.0201402,-0.0361451,0.414011,-0.0400345,-0.03402,0.423896,0.0079438,-0.0637759,0.420841,0.000796207,-0.0550981,0.417401,-0.00771511,-0.0494425,0.412825,-0.0191898,-0.0491244,0.409482,-0.0293601,-0.0492006,0.408547,-0.0378944,-0.0549991,0.411425,-0.0450139,-0.0636169,0.415996,-0.0374621,-0.0668487,0.409949,-0.0295864,-0.0694141,0.407197,-0.0196036,-0.0707219,0.407765,-0.00885451,-0.0689334,0.410068,0.000358549,-0.0668714,0.415706,0.00408866,-0.0625805,0.418923,-0.00735379,-0.0586373,0.412005,-0.0192165,-0.0581564,0.408031,-0.0309516,-0.0583989,0.407397,-0.041699,-0.0623333,0.414199,-0.0297381,-0.0582329,0.40696,-0.0195128,-0.0577558,0.407861,-0.00856162,-0.0579752,0.411287,-0.0249352,0.00135882,0,0.0764905,-0.0218389,0.53712,0.0641124,-0.0389868,0.46473,0.0606855,-0.0585697,0.455418,0.0551705,-0.0779236,0.454873,0.0435806,-0.0932136,0.449048,0.0240103,-0.102318,0.435478,0.00162403,-0.104891,0.417676,-0.0186251,-0.107019,0.413378,-0.0390558,-0.103213,0.411699,-0.060374,-0.10107,0.426168,-0.0789673,-0.0933971,0.435632,-0.0912099,-0.079175,0.443043,-0.0974242,-0.0625457,0.447845,-0.101552,-0.0444656,0.452837,-0.105118,-0.0261591,0.469981,-0.107548,-0.00661022,0.480359,0.00164076,0.0278743,0.44972,0.0135009,0.0281419,0.452401,0.0252277,0.0271887,0.459785,-0.0496027,0.0226684,0.445973,-0.0601364,0.0215044,0.447844,-0.0702719,0.020053,0.451488,0.0119941,0.0056727,0.451802,-0.055156,0.00156291,0.447743
2015_10_22_13:25:47:615,553,9.19683,32.1559,447.564,-1.42193,37.8862,449.929,-14.1649,39.4746,456.442,-26.7806,36.3764,465.001,-36.7849,28.5928,473.036,38.5553,27.6327,444.412,48.9691,32.1868,446.309,60.7112,32.2502,450.827,72.1211,28.0809,456.162,81.9655,19.8834,462.199,-0.215885,5.04061,450.9,-6.4271,7.99519,451.702,-13.1967,8.87575,451.403,-20.3057,8.44603,454.181,-27.2785,5.82322,458.315,-19.979,3.60357,453.962,-13.2052,2.58914,451.861,-6.19607,2.88634,450.876,43.425,2.40657,447.434,49.2126,3.6482,447.364,55.6456,3.72059,447.578,61.7184,2.4949,448.995,67.6738,0.781935,451.83,61.0996,0.340685,449.136,55.3305,-0.0477548,448.144,49.3351,0.389498,447.519,20.7816,10.5942,442.054,20.7675,0.684747,433.534,20.8139,-9.58639,420.107,20.9488,-18.6044,412.161,1.10889,-32.906,422.054,20.108,-36.2279,414.383,39.9562,-34.21,423.902,-7.80331,-63.5456,420.841,-0.407471,-54.9092,417.392,8.03039,-49.3322,412.827,19.0741,-49.094,409.5,29.3146,-49.2581,409.116,37.8521,-55.1599,411.809,44.9576,-63.5639,416.129,37.3684,-66.7952,410.331,29.5297,-69.14,407.245,19.5015,-70.2865,407.765,8.95034,-68.7747,410.068,-0.219944,-66.6118,415.772,-3.87117,-62.4682,418.936,7.46437,-58.4001,412.004,19.1328,-57.9166,408.034,31.045,-58.4516,407.852,41.4139,-62.2497,414.396,29.8208,-58.4422,407.319,19.4968,-57.7647,407.869,8.60159,-58.0558,411.288,-64.3069,2.20901,492.083,-63.0029,-18.9515,468.471,-64.0686,-38.9961,464.73,-60.7463,-58.4759,455.422,-57.4711,-80.1216,465.676,-43.8383,-93.008,448.861,-23.8873,-101.64,435.447,-1.65463,-104.08,417.676,18.5307,-106.399,413.378,38.8101,-103.005,411.955,60.8957,-102.023,426.272,80.4246,-95.1477,437.254,93.3531,-80.8427,445.503,99.1102,-63.4229,447.908,103.739,-45.0136,456.017,108.699,-27.4261,483.806,108.862,-7.17279,482.447,-1.71646,27.5384,449.872,-13.6084,27.8101,452.778,-25.3781,26.7141,460.151,49.5736,22.2973,446.673,60.1189,21.0209,448.184,70.3224,19.443,451.778,-11.9611,5.50373,451.872,55.0643,1.43162,447.921
2015_10_22_13:25:47:648,587,-0.00919683,0.0321559,0.447564,0.00142193,0.0378862,0.449929,0.0141649,0.0394746,0.456442,0.0267806,0.0363764,0.465001,0.0367849,0.0285928,0.473036,-0.0385553,0.0276327,0.444412,-0.0489691,0.0321868,0.446309,-0.0607112,0.0322502,0.450827,-0.0721211,0.0280809,0.456162,-0.0819655,0.0198834,0.462199,0.000215885,0.00504061,0.4509,0.0064271,0.00799519,0.451702,0.0131967,0.00887575,0.451403,0.0203057,0.00844603,0.454181,0.0272785,0.00582322,0.458315,0.019979,0.00360357,0.453962,0.0132052,0.00258914,0.451861,0.00619607,0.00288634,0.450876,-0.043425,0.00240657,0.447434,-0.0492126,0.0036482,0.447364,-0.0556456,0.00372059,0.447578,-0.0617184,0.0024949,0.448995,-0.0676738,0.000781935,0.45183,-0.0610996,0.000340685,0.449136,-0.0553305,-4.77548e-05,0.448144,-0.0493351,0.000389498,0.447519,-0.0207816,0.0105942,0.442054,-0.0207675,0.000684747,0.433533,-0.0208139,-0.00958639,0.420107,-0.0209488,-0.0186044,0.412161,-0.00110889,-0.032906,0.422054,-0.020108,-0.0362279,0.414383,-0.0399562,-0.03421,0.423902,0.00780331,-0.0635456,0.420841,0.000407471,-0.0549092,0.417392,-0.00803039,-0.0493322,0.412827,-0.0190741,-0.049094,0.4095,-0.0293146,-0.0492581,0.409116,-0.0378521,-0.0551599,0.411809,-0.0449576,-0.0635639,0.416129,-0.0373684,-0.0667952,0.410331,-0.0295297,-0.06914,0.407245,-0.0195015,-0.0702865,0.407765,-0.00895034,-0.0687747,0.410067,0.000219944,-0.0666118,0.415772,0.00387117,-0.0624682,0.418936,-0.00746437,-0.0584001,0.412004,-0.0191328,-0.0579166,0.408034,-0.031045,-0.0584516,0.407852,-0.0414139,-0.0622497,0.414396,-0.0298208,-0.0584422,0.407319,-0.0194968,-0.0577647,0.407869,-0.00860159,-0.0580558,0.411288,0.0643069,0.00220901,0.492083,0.0630029,-0.0189515,0.468471,0.0640686,-0.0389961,0.46473,0.0607463,-0.0584759,0.455422,0.0574711,-0.0801216,0.465676,0.0438383,-0.093008,0.448861,0.0238873,-0.10164,0.435447,0.00165463,-0.10408,0.417676,-0.0185307,-0.106399,0.413378,-0.0388101,-0.103005,0.411955,-0.0608957,-0.102023,0.426272,-0.0804246,-0.0951477,0.437254,-0.0933531,-0.0808427,0.445503,-0.0991102,-0.0634229,0.447908,-0.103739,-0.0450136,0.456017,-0.108699,-0.0274261,0.483806,-0.108862,-0.00717279,0.482447,0.00171646,0.0275384,0.449872,0.0136084,0.0278101,0.452778,0.0253781,0.0267141,0.460151,-0.0495736,0.0222973,0.446673,-0.0601189,0.0210209,0.448184,-0.0703224,0.019443,0.451778,0.0119611,0.00550373,0.451872,-0.0550643,0.00143162,0.447921
