datetime,frame,yaw,pitch,roll,hrate,Rect.x,Rect.y,Rect.w,Rect.h,BROW_RAISER_LEFT, BROW_RAISER_RIGHT, BROW_LOWERER_LEFT, BROW_LOWERER_RIGHT,SMILE, KISS, MOUTH_OPEN, TONGUE_OUT,HEAD_TURN_LEFT, HEAD_TURN_RIGHT, HEAD_UP, HEAD_DOWN, HEAD_TILT_LEFT,EYES_CLOSED_LEFT, EYES_CLOSED_RIGHT, EYES_TURN_LEFT, EYES_TURN_RIGHT, EYES_UP, EYES_DOWN,PUFF_LEFT,PUFF_RIGHT,
2015_10_22_13:25:47:783,723,5.07528,9.08556,-3.36403,0,204,139,244,244,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,56,0,72,0,0,0
2015_10_22_13:25:47:817,757,2.64103,9.65619,-2.74226,0,204,138,243,244,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,75,0,100,0,0,0
2015_10_22_13:25:47:848,788,0.305034,9.88057,-2.11377,0,204,139,242,242,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,94,0,100,0,0,0
2015_10_22_13:25:47:882,822,0.323275,9.58138,-2.07899,0,203,138,243,243,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,95,0,98,0,0,0
2015_10_22_13:25:47:912,852,0.392901,9.73497,-1.96395,0,203,137,244,244,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,97,0,80,0,0,0
2015_10_22_13:25:47:946,885,0.417941,9.98465,-1.93163,0,203,137,244,243,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,95,0,83,0,0,0
2015_10_22_13:25:47:979,918,0.474123,10.1241,-1.98587,0,203,137,244,244,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,97,0,83,0,0,0
2015_10_22_13:25:48:10,948,0.474123,10.1241,-1.98587,0,203,137,244,244,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,97,0,83,0,0,0
2015_10_22_13:25:48:45,984,0.508814,10.0256,-1.96665,0,203,137,244,244,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,96,0,81,0,0,0
2015_10_22_13:25:48:77,1015,0.508301,10.0717,-1.95768,0,202,136,245,245,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,97,0,78,0,0,0
2015_10_22_13:25:48:123,1062,0.54568,10.0182,-1.86261,0,202,136,245,245,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,90,0,0,0
2015_10_22_13:25:48:143,1082,0.539132,9.92763,-1.88896,0,202,136,244,244,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,91,0,0,0
2015_10_22_13:25:48:184,1123,0.511923,9.97456,-1.91119,0,203,137,243,242,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,91,0,0,0
2015_10_22_13:25:48:213,1152,0.502802,10.0347,-1.9058,0,201,135,245,245,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,99,0,87,0,0,0
2015_10_22_13:25:48:244,1183,0.436973,10.114,-1.96453,0,201,135,245,245,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,94,0,73,0,0,0
2015_10_22_13:25:48:280,1219,0.447264,10.0868,-1.89288,0,202,136,244,244,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,95,0,81,0,0,0
2015_10_22_13:25:48:322,1261,0.438583,10.1364,-1.88718,0,201,135,245,245,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,96,0,88,0,0,0
2015_10_22_13:25:48:343,1282,0,0,0,0,201,135,246,246,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,96,0,88,0,0,0
2015_10_22_13:25:48:387,1326,0.534974,10.195,-1.8311,0,201,135,246,246,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,95,0,87,0,0,0
2015_10_22_13:25:48:423,1363,0.489197,10.1257,-1.8322,0,202,136,244,244,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,95,0,87,0,0,0
2015_10_22_13:25:48:452,1391,0.518077,10.1559,-1.83575,0,201,135,246,246,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,95,0,89,0,0,0
2015_10_22_13:25:48:488,1428,0.50486,10.1832,-1.83139,0,202,136,245,245,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,96,0,90,0,0,0
2015_10_22_13:25:48:517,1456,0.639163,9.97288,-1.81493,0,201,136,245,245,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,93,0,81,0,0,0
2015_10_22_13:25:48:554,1493,0.645764,9.94923,-1.80338,0,201,136,245,245,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,93,0,81,0,0,0
2015_10_22_13:25:48:580,1519,0.732699,9.93127,-1.78535,0,202,136,244,244,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,93,0,82,0,0,0
2015_10_22_13:25:48:617,1557,0.75045,9.9046,-1.76626,0,201,135,244,244,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,91,0,81,0,0,0
2015_10_22_13:25:48:644,1584,0.960862,10.1374,-1.64469,0,201,135,244,244,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,93,0,94,0,0,0
2015_10_22_13:25:48:683,1622,1.19002,9.82093,-1.60834,0,200,135,246,246,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,93,0,98,0,0,0
2015_10_22_13:25:48:775,1714,1.17735,9.81912,-1.59092,0,201,137,245,245,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,96,0,100,0,0,0
2015_10_22_13:25:48:792,1731,1.10017,9.88853,-1.61049,0,201,137,244,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,100,0,0,0
2015_10_22_13:25:48:810,1749,1.10017,9.88853,-1.61049,0,201,137,244,244,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,100,0,0,0
2015_10_22_13:25:48:857,1796,1.1744,9.87596,-1.56716,0,201,137,243,243,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,97,0,100,0,0,0
2015_10_22_13:25:48:890,1829,1.14812,9.93231,-1.54155,0,200,136,244,244,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,99,0,100,0,0,0
2015_10_22_13:25:48:921,1860,1.293,10.1088,-1.60444,0,200,136,244,244,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,92,0,100,0,0,0
2015_10_22_13:25:48:956,1895,1.10894,10.2368,-1.59461,0,200,136,244,244,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,96,0,100,0,0,0
2015_10_22_13:25:48:985,1923,1.08347,10.2374,-1.50733,0,200,136,244,244,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,100,0,0,0
2015_10_22_13:25:49:21,1960,1.07162,10.5903,-1.42148,0,200,136,243,243,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,100,0,0,0
2015_10_22_13:25:49:49,1987,1.48292,11.1425,-1.33108,0,200,136,243,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:49:87,2027,1.48292,11.1425,-1.33108,0,200,136,243,243,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,100,0,0,0
2015_10_22_13:25:49:111,2050,1.02822,11.875,-1.27276,0,200,136,244,243,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,100,0,0,0
2015_10_22_13:25:49:151,2090,1.45319,13.4121,-1.09794,0,200,136,243,243,0,0,0,0,0,0,6,0,0,0,0,0,0,100,0,100,0,100,0,0,0
2015_10_22_13:25:49:181,2120,1.00689,13.5868,-1.24447,0,200,136,243,243,0,0,0,0,0,0,18,0,0,0,0,0,0,96,0,100,0,100,0,0,0
2015_10_22_13:25:49:213,2152,0.853946,14.3331,-1.1174,0,200,136,243,243,0,0,0,0,0,0,22,0,0,0,0,0,0,55,0,100,0,100,0,0,0
2015_10_22_13:25:49:245,2184,0.702494,14.4321,-1.0064,0,200,136,243,243,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,100,0,100,0,0,0
2015_10_22_13:25:49:277,2215,0.533852,14.5331,-1.04156,0,200,136,243,243,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,100,0,100,0,0,0
2015_10_22_13:25:49:310,2249,0.340738,14.6202,-0.985854,0,200,136,243,243,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,100,0,100,0,0,0
2015_10_22_13:25:49:343,2282,0.414508,15.3589,-0.836376,0,200,136,243,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:49:388,2328,0.414508,15.3589,-0.836376,0,200,136,243,242,0,0,0,0,0,0,36,0,0,0,0,0,0,25,0,100,0,100,0,0,0
2015_10_22_13:25:49:425,2364,0,0,0,0,200,134,243,242,0,0,0,0,0,0,36,0,0,0,0,0,0,25,0,100,0,100,0,0,0
2015_10_22_13:25:49:449,2388,0.202104,18.227,-0.703799,0,200,134,243,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:49:482,2421,0,0,0,0,200,134,243,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:49:506,2445,0.170778,20.1033,-0.750865,0,200,134,243,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:49:549,2488,-0.0396933,20.5526,-0.815229,0,200,133,243,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:49:587,2526,0,0,0,0,201,132,242,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:49:612,2550,-0.227463,21.1362,-0.886804,0,201,132,242,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:49:652,2591,-0.80347,22.035,-1.38222,0,200,131,243,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:49:681,2620,0,0,0,0,201,130,243,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:49:712,2651,-1.06689,22.3645,-1.68183,0,201,130,243,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:49:748,2687,0,0,0,0,201,129,242,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:49:790,2728,-1.648,22.929,-2.28186,0,201,129,242,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:49:814,2752,0,0,0,0,202,129,241,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:49:852,2792,-1.93943,23.3941,-2.878,0,202,129,241,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:49:878,2817,0,0,0,0,202,129,242,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:49:917,2856,-1.48701,22.2967,-2.51495,0,202,129,242,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:49:946,2885,0,0,0,0,204,130,239,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:49:980,2919,-1.60312,22.6716,-2.57173,0,204,130,239,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:50:24,2964,-1.68709,23.1017,-2.64711,0,204,129,239,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:50:48,2988,0,0,0,0,208,128,239,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:50:84,3023,-1.69714,23.3083,-2.75086,0,208,128,239,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:50:117,3055,0,0,0,0,208,128,239,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:50:148,3086,-1.61357,23.5418,-2.97648,0,208,128,239,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:50:185,3124,0,0,0,0,207,127,241,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:50:224,3163,-1.63016,23.6291,-3.14673,0,207,127,241,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:50:249,3188,0,0,0,0,207,126,242,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:50:288,3227,-1.60264,23.5118,-3.18861,0,207,126,242,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:50:329,3268,-1.55458,23.585,-3.28077,0,210,127,239,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:50:354,3293,0,0,0,0,208,126,242,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:50:377,3316,-1.50176,23.5694,-3.33228,0,208,126,242,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:50:420,3359,0,0,0,0,211,126,241,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:50:439,3378,-1.52942,23.5947,-3.36628,0,211,126,241,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:50:485,3424,-1.49986,23.6603,-3.44783,0,212,127,240,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:50:520,3458,0,0,0,0,210,125,242,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:50:550,3488,-1.47326,23.6775,-3.46292,0,210,125,242,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:50:587,3526,-1.59424,23.6689,-3.46695,0,212,126,239,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:50:628,3567,-1.625,23.6348,-3.44042,0,211,125,242,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:50:653,3592,0,0,0,0,213,125,241,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:50:691,3630,-1.76478,23.6051,-3.39807,0,213,125,241,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:50:718,3657,0,0,0,0,213,125,241,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:50:754,3693,-2.13713,23.6414,-3.32598,0,213,125,241,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:50:785,3724,0,0,0,0,212,125,241,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:50:816,3756,-2.28714,23.7462,-3.15714,0,212,125,241,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:50:850,3790,0,0,0,0,213,126,239,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:50:881,3820,-2.15347,23.7583,-3.02204,0,213,126,239,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:50:916,3855,0,0,0,0,211,124,242,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:50:943,3882,-1.7485,22.6338,-2.8425,0,211,124,242,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:50:981,3921,-1.14754,20.9346,-2.30123,0,212,125,241,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:51:10,3949,-1.14754,20.9346,-2.30123,0,212,125,241,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:51:60,3999,-1.2908,20.5996,-2.17979,0,211,124,242,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:51:92,4030,0,0,0,0,210,124,243,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:51:109,4048,-1.45461,20.4888,-2.1561,0,210,124,243,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:51:155,4093,-1.65541,20.3113,-2.11339,0,211,124,241,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:51:191,4131,0,0,0,0,210,124,241,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:51:219,4158,-1.75024,20.2143,-2.0756,0,210,124,241,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:51:257,4197,0,0,0,0,210,124,241,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:51:280,4219,-2.07648,19.9232,-2.25485,0,210,124,241,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:51:322,4260,-2.51644,19.5266,-2.8658,0,209,124,243,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:51:346,4285,0,0,0,0,209,124,243,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:51:386,4325,-2.66944,19.3233,-3.21494,0,209,124,243,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:51:415,4354,0,0,0,0,209,124,243,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:51:446,4384,-3.25162,19.7042,-4.1418,0,209,124,243,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:51:481,4419,-2.90589,18.9107,-3.9953,0,209,124,242,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:51:527,4465,-2.28128,18.1279,-3.64029,0,210,125,242,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:51:560,4498,0,0,0,0,211,126,243,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:51:592,4531,-1.90963,17.5717,-3.43554,0,211,126,243,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:51:624,4563,-0.677784,12.8847,-4.41728,0,211,127,242,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:51:657,4595,-1.76701,15.8109,-3.53863,0,211,127,242,241,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,92,0,100,0,0,0
2015_10_22_13:25:51:689,4628,-0.569145,12.7233,-4.48614,0,212,127,242,242,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,92,0,100,0,0,0
2015_10_22_13:25:51:719,4658,-0.0526739,15.4508,-3.62075,0,212,127,242,242,0,0,0,0,0,0,45,0,0,0,0,0,0,69,0,87,0,100,0,0,0
2015_10_22_13:25:51:754,4693,0,0,0,0,211,126,243,242,0,0,0,0,0,0,45,0,0,0,0,0,0,69,0,87,0,100,0,0,0
2015_10_22_13:25:51:784,4723,2.82475,14.3257,-1.60526,0,211,126,243,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:51:818,4757,3.81456,13.2201,-0.750428,0,213,127,242,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:51:849,4788,0,0,0,0,212,127,242,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:51:882,4821,4.14089,12.5978,-0.673352,0,212,127,242,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:51:914,4853,3.82943,10.9047,-1.36588,0,214,128,241,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:51:947,4886,3.82943,10.9047,-1.36588,0,214,128,241,242,0,0,0,0,75,0,10,0,0,0,0,0,0,100,100,100,0,100,0,0,0
2015_10_22_13:25:51:995,4934,3.28296,9.69758,-1.96234,0,212,128,243,243,0,0,0,0,81,0,1,0,0,0,0,0,0,100,0,72,0,41,0,0,0
2015_10_22_13:25:52:13,4952,-0.493663,7.94331,-4.18386,0,213,130,241,241,0,0,0,0,81,0,1,0,0,0,0,0,0,100,0,72,0,41,0,0,0
2015_10_22_13:25:52:42,4981,2.73634,9.20761,-2.36544,0,213,130,241,241,0,0,0,0,79,0,3,0,0,0,0,0,0,100,100,74,0,42,0,0,0
2015_10_22_13:25:52:82,5021,1.9859,8.6688,-2.68735,0,213,130,242,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:52:116,5054,1.9859,8.6688,-2.68735,0,213,130,242,243,0,0,0,0,81,0,0,0,0,0,0,0,0,100,100,100,0,100,0,0,0
2015_10_22_13:25:52:148,5087,1.135,8.35673,-3.05432,0,211,130,243,243,0,0,0,0,83,0,5,0,0,0,0,0,0,100,100,81,0,72,0,0,0
2015_10_22_13:25:52:180,5119,1.135,8.35673,-3.05432,0,211,130,243,243,0,0,0,0,83,0,5,0,0,0,0,0,0,100,100,81,0,72,0,0,0
2015_10_22_13:25:52:212,5151,0.35368,8.0837,-3.39137,0,210,131,243,243,0,0,0,0,85,0,14,0,0,0,0,0,0,100,100,86,0,56,0,0,0
2015_10_22_13:25:52:246,5185,0.35368,8.0837,-3.39137,0,210,131,243,243,0,0,0,0,85,0,14,0,0,0,0,0,0,100,100,86,0,56,0,0,0
2015_10_22_13:25:52:292,5231,-0.373875,6.96631,-3.85747,0,211,132,242,243,0,0,0,0,83,0,22,0,0,0,0,0,0,100,100,89,0,43,0,0,0
2015_10_22_13:25:52:326,5265,-0.883591,6.29926,-4.26844,0,211,132,243,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:52:356,5295,-0.883591,6.29926,-4.26844,0,211,132,243,243,0,0,0,0,88,0,26,0,0,0,0,0,0,100,100,100,0,100,0,0,0
2015_10_22_13:25:52:380,5319,-0.916566,6.10713,-4.06047,0,212,134,243,243,0,0,0,0,82,0,31,0,0,0,0,0,0,100,100,83,0,45,0,0,0
2015_10_22_13:25:52:415,5353,-0.907229,6.52363,-4.10062,0,212,133,242,242,0,0,0,0,83,0,32,0,0,0,0,0,0,100,100,81,0,47,0,0,0
2015_10_22_13:25:52:445,5384,-1.22502,5.34332,-4.4739,0,212,134,244,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:52:482,5421,-1.22502,5.34332,-4.4739,0,212,134,244,244,0,0,0,0,84,0,38,0,0,0,0,0,0,100,100,100,0,100,0,0,0
2015_10_22_13:25:52:526,5464,0,0,0,0,212,134,242,243,0,0,0,0,84,0,38,0,0,0,0,0,0,100,100,100,0,100,0,0,0
2015_10_22_13:25:52:545,5484,-1.32363,5.33776,-4.45989,0,212,134,242,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:52:591,5530,0,0,0,0,211,135,243,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:52:609,5547,-1.39621,5.4797,-4.60682,0,211,135,243,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:52:653,5593,-1.43586,5.72497,-4.99416,-1,211,134,243,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_10_22_13:25:52:695,5635,-1.20761,5.55019,-4.5437,-1,212,135,243,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
